# Reproduction command (with lincs version 1.1.0): lincs generate classified-alternatives problem.yml model.yml 2500 --random-seed 867960298 --misclassified-count 0
name,"Criterion 1","Criterion 2","Criterion 3","Criterion 4","Criterion 5",category
"Alternative 1566",0.0150905168,0.584626019,0.683235824,0.53019309,0.708264947,"Intermediate category 2"
"Alternative 1567",0.679038346,0.939025939,0.3609685,0.873294055,0.0159162879,"Intermediate category 2"
"Alternative 1568",0.197335213,0.957990527,0.811356187,0.363856852,0.508864343,"Intermediate category 3"
"Alternative 1569",0.682022691,0.679768801,0.99040091,0.130691573,0.769151092,"Intermediate category 2"
"Alternative 1570",0.588049471,0.953061581,0.857791245,0.109868832,0.0112659261,"Intermediate category 3"
"Alternative 1571",0.794098794,0.447807491,0.0368774496,0.0884815007,0.890069306,"Intermediate category 2"
"Alternative 1572",0.380381227,0.215928555,0.0753464475,0.766284883,0.161128879,"Worst category"
"Alternative 1573",0.403859049,0.903756857,0.179547474,0.0944862366,0.636758804,"Intermediate category 1"
"Alternative 1574",0.910504162,0.0754037723,0.507770598,0.350026667,0.0846510828,"Worst category"
"Alternative 1575",0.618554175,0.651285708,0.218683392,0.830496907,0.646609902,"Intermediate category 2"
"Alternative 1576",0.645341218,0.850112081,0.135866374,0.383394688,0.952403545,"Intermediate category 3"
"Alternative 1577",0.738329947,0.042938605,0.240055859,0.482357174,0.005063124,"Worst category"
"Alternative 1578",0.611151218,0.0711175576,0.717000425,0.492727786,0.965281546,"Worst category"
"Alternative 1579",0.853651106,0.298159391,0.288521767,0.202394575,0.604964137,"Intermediate category 1"
"Alternative 1580",0.29161647,0.547303975,0.935444355,0.746182442,0.191702515,"Intermediate category 2"
"Alternative 1581",0.479110777,0.3661412,0.962111175,0.98032099,0.523104429,"Intermediate category 2"
"Alternative 1582",0.24286589,0.690025151,0.0380279645,0.977310896,0.357593,"Worst category"
"Alternative 1583",0.835697412,0.16198954,0.0511057563,0.326511294,0.203602999,"Worst category"
"Alternative 1584",0.413358301,0.00764007028,0.216805503,0.38041538,0.669510484,"Worst category"
"Alternative 1585",0.284769326,0.149845272,0.753087223,0.852219999,0.603662133,"Worst category"
"Alternative 1586",0.405519336,0.35090059,0.435302347,0.325133055,0.823075235,"Intermediate category 2"
"Alternative 1587",0.252756566,0.200799048,0.530250013,0.962117076,0.37016952,"Worst category"
"Alternative 1588",0.0215630531,0.996587038,0.71853596,0.817649245,0.0179361999,"Intermediate category 3"
"Alternative 1589",0.409012794,0.709623992,0.555397451,0.0593231395,0.839749455,"Intermediate category 2"
"Alternative 1590",0.617350996,0.965234101,0.260548085,0.174316987,0.330191195,"Worst category"
"Alternative 1591",0.0900601298,0.996149004,0.27573052,0.627802968,0.109459877,"Worst category"
"Alternative 1592",0.808657527,0.165087,0.71094662,0.966179252,0.335292101,"Worst category"
"Alternative 1593",0.132156298,0.900300801,0.225523144,0.899679363,0.259136379,"Worst category"
"Alternative 1594",0.863575816,0.376454234,0.444993317,0.176287547,0.545349419,"Intermediate category 1"
"Alternative 1595",0.836584628,0.975476384,0.436267704,0.47622332,0.467307121,"Intermediate category 2"
"Alternative 1596",0.20606789,0.232326478,0.432046533,0.711722076,0.572657704,"Intermediate category 1"
"Alternative 1597",0.383652389,0.503156424,0.549438179,0.652773738,0.93245101,"Intermediate category 2"
"Alternative 1598",0.10367991,0.411836982,0.941386759,0.827958941,0.0261034295,"Intermediate category 2"
"Alternative 1599",0.116069548,0.733818114,0.813099504,0.871719539,0.681606829,"Intermediate category 2"
"Alternative 1600",0.995320976,0.82369554,0.476937503,0.876952112,0.91622746,"Intermediate category 3"
"Alternative 1601",0.647307038,0.561972916,0.261134505,0.981973886,0.0505895391,"Intermediate category 2"
"Alternative 1602",0.250340104,0.497105569,0.445236921,0.488364875,0.623384535,"Intermediate category 1"
"Alternative 1603",0.602072716,0.590324461,0.728517175,0.380346268,0.552303374,"Intermediate category 2"
"Alternative 1604",0.572004795,0.799020529,0.213177159,0.273049802,0.992013395,"Intermediate category 3"
"Alternative 1605",0.277624726,0.588394701,0.255243719,0.468289614,0.153142855,"Worst category"
"Alternative 1606",0.171857238,0.483587146,0.176656425,0.716308773,0.535406291,"Intermediate category 1"
"Alternative 1607",0.0358322784,0.788106918,0.0141300149,0.661510766,0.130267665,"Worst category"
"Alternative 1608",0.383728951,0.576551676,0.321103841,0.465773821,0.54855895,"Intermediate category 1"
"Alternative 1609",0.0900623798,0.69490689,0.0128032463,0.98930341,0.912855387,"Intermediate category 2"
"Alternative 1610",0.52623558,0.102913894,0.688521922,0.170803294,0.907839,"Worst category"
"Alternative 1611",0.37601307,0.0722454712,0.096908018,0.43996802,0.293398142,"Worst category"
"Alternative 1612",0.785724163,0.318581313,0.152272031,0.279548556,0.31183216,"Worst category"
"Alternative 1613",0.970028818,0.812312186,0.494065821,0.596415222,0.637016118,"Intermediate category 2"
"Alternative 1614",0.389165252,0.479542375,0.434373498,0.276529878,0.558988154,"Intermediate category 1"
"Alternative 1615",0.872183144,0.144127071,0.848653793,0.999336123,0.745010197,"Worst category"
"Alternative 1616",0.781977296,0.149691015,0.876081407,0.181947842,0.209241435,"Worst category"
"Alternative 1617",0.59431535,0.695742488,0.518627524,0.301190466,0.914060235,"Intermediate category 2"
"Alternative 1618",0.79925251,0.87124151,0.0881779194,0.793807209,0.271859437,"Intermediate category 3"
"Alternative 1619",0.992782176,0.450627595,0.0541067049,0.70161736,0.865240932,"Intermediate category 2"
"Alternative 1620",0.60527581,0.906335473,0.090058431,0.735607684,0.820183456,"Intermediate category 2"
"Alternative 1621",0.83897531,0.495232373,0.0375171863,0.199991435,0.0583908819,"Worst category"
"Alternative 1622",0.195775196,0.557042599,0.95224309,0.116738938,0.816516042,"Intermediate category 2"
"Alternative 1623",0.23558341,0.0886788145,0.580534041,0.49646765,0.583806098,"Worst category"
"Alternative 1624",0.800229132,0.384422392,0.263701856,0.64853698,0.796728075,"Intermediate category 2"
"Alternative 1625",0.446897179,0.898723543,0.808275044,0.311321586,0.143149748,"Intermediate category 3"
"Alternative 1626",0.815513313,0.549758255,0.335787594,0.248705804,0.70370394,"Intermediate category 2"
"Alternative 1627",0.77638483,0.91958493,0.915474474,0.551388502,0.804053247,"Intermediate category 3"
"Alternative 1628",0.313457161,0.165632039,0.60442245,0.620794475,0.237631977,"Worst category"
"Alternative 1629",0.104113974,0.488085747,0.452611625,0.812261701,0.125800028,"Intermediate category 1"
"Alternative 1630",0.554436326,0.943472266,0.625972688,0.515093446,0.163615301,"Intermediate category 2"
"Alternative 1631",0.596400082,0.842793524,0.849480391,0.0109556718,0.0508828461,"Intermediate category 3"
"Alternative 1632",0.219617382,0.263552636,0.237671182,0.706979871,0.838036239,"Intermediate category 1"
"Alternative 1633",0.247775599,0.929605067,0.00189000997,0.197653621,0.922117174,"Intermediate category 3"
"Alternative 1634",0.908539593,0.325325578,0.745849311,0.922311962,0.635839522,"Intermediate category 2"
"Alternative 1635",0.24582994,0.29938066,0.608829021,0.949192166,0.240651041,"Intermediate category 1"
"Alternative 1636",0.251801431,0.867313445,0.432180464,0.688540399,0.261208802,"Intermediate category 1"
"Alternative 1637",0.528482854,0.54357028,0.821312308,0.67447114,0.302936524,"Intermediate category 2"
"Alternative 1638",0.459694326,0.473778993,0.00034484989,0.225448325,0.0662865043,"Worst category"
"Alternative 1639",0.165524036,0.223878264,0.287576616,0.852628767,0.856100202,"Intermediate category 1"
"Alternative 1640",0.645802736,0.028705135,0.280452073,0.210760489,0.849124253,"Worst category"
"Alternative 1641",0.676091671,0.188087419,0.280210435,0.759251416,0.436369985,"Worst category"
"Alternative 1642",0.949413002,0.0665662959,0.144643232,0.611127317,0.256889701,"Worst category"
"Alternative 1643",0.0174513608,0.854899406,0.903143883,0.76845926,0.208938926,"Intermediate category 3"
"Alternative 1644",0.112268224,0.109586157,0.486284584,0.243911803,0.0917615071,"Worst category"
"Alternative 1645",0.396519154,0.822759807,0.361615479,0.0592025407,0.485600173,"Intermediate category 1"
"Alternative 1646",0.578166127,0.536155224,0.691536307,0.577345908,0.339987397,"Intermediate category 2"
"Alternative 1647",0.00800858531,0.6781165,0.0631551892,0.0593170524,0.983518124,"Intermediate category 2"
"Alternative 1648",0.450773418,0.0445085764,0.901507676,0.419849962,0.686924636,"Worst category"
"Alternative 1649",0.0232285373,0.552164435,0.762717605,0.193806142,0.661263525,"Intermediate category 2"
"Alternative 1650",0.450054944,0.317782581,0.908668339,0.0456879996,0.383070916,"Intermediate category 2"
"Alternative 1651",0.823052406,0.96174109,0.327840179,0.0189061146,0.708078742,"Intermediate category 2"
"Alternative 1652",0.538976192,0.0970664993,0.0174015611,0.856689453,0.443624169,"Worst category"
"Alternative 1653",0.160943553,0.18874599,0.0156105934,0.50578171,0.725244999,"Worst category"
"Alternative 1654",0.0550826229,0.813113809,0.366072744,0.132412165,0.543202639,"Intermediate category 1"
"Alternative 1655",0.690386117,0.752572358,0.722618103,0.392805278,0.292629361,"Intermediate category 2"
"Alternative 1656",0.0776320025,0.371651798,0.217790082,0.457748413,0.503847718,"Intermediate category 1"
"Alternative 1657",0.310224324,0.31737271,0.117289364,0.786696792,0.698967218,"Intermediate category 2"
"Alternative 1658",0.914394319,0.575887322,0.44797945,0.901449323,0.179249614,"Intermediate category 2"
"Alternative 1659",0.37379992,0.57875514,0.681584477,0.350647092,0.769545496,"Intermediate category 2"
"Alternative 1660",0.634226322,0.035649538,0.863923371,0.272680312,0.24224171,"Worst category"
"Alternative 1661",0.665382504,0.440651,0.983530462,0.537840962,0.667690158,"Intermediate category 2"
"Alternative 1662",0.212877199,0.419439733,0.226928145,0.776410162,0.799146652,"Intermediate category 2"
"Alternative 1663",0.662582874,0.973425686,0.920472383,0.44712919,0.269395798,"Intermediate category 3"
"Alternative 1664",0.721084535,0.279191107,0.512136817,0.244315699,0.533106208,"Intermediate category 1"
"Alternative 1665",0.690466046,0.0560437664,0.499786437,0.544344783,0.0363256261,"Worst category"
"Alternative 1666",0.747329891,0.162622333,0.947087049,0.166088328,0.282424062,"Worst category"
"Alternative 1667",0.93121326,0.635893762,0.87567991,0.92010808,0.442535043,"Intermediate category 2"
"Alternative 1668",0.100652263,0.258312643,0.500193655,0.574535072,0.374312341,"Intermediate category 1"
"Alternative 1669",0.604479134,0.130320027,0.490807652,0.778471291,0.379619569,"Worst category"
"Alternative 1670",0.306321681,0.510013998,0.813059449,0.447191864,0.845651507,"Intermediate category 2"
"Alternative 1671",0.41226095,0.396918267,0.657506526,0.321524769,0.0897532925,"Intermediate category 2"
"Alternative 1672",0.994060099,0.984084308,0.654620588,0.990423024,0.292793453,"Best category"
"Alternative 1673",0.892492473,0.802696645,0.0844498351,0.739628553,0.984084189,"Intermediate category 3"
"Alternative 1674",0.563295484,0.99507761,0.297019601,0.896416366,0.765848398,"Intermediate category 2"
"Alternative 1675",0.803865314,0.647716165,0.917755842,0.650700033,0.724168658,"Intermediate category 2"
"Alternative 1676",0.107513428,0.478539705,0.462186098,0.0684222654,0.801572382,"Intermediate category 2"
"Alternative 1677",0.364457965,0.748532593,0.778027594,0.410430968,0.386218041,"Intermediate category 2"
"Alternative 1678",0.564384639,0.68483454,0.329968125,0.72631228,0.498813987,"Intermediate category 2"
"Alternative 1679",0.65397203,0.38789624,0.190000951,0.0189962108,0.0563785061,"Worst category"
"Alternative 1680",0.762633801,0.870121717,0.875120938,0.181945682,0.17896758,"Intermediate category 3"
"Alternative 1681",0.856881738,0.931595981,0.973464251,0.191886872,0.766130924,"Intermediate category 3"
"Alternative 1682",0.929595649,0.340997249,0.259109944,0.201848909,0.340767533,"Worst category"
"Alternative 1683",0.292496651,0.43381834,0.13130863,0.461833775,0.426090389,"Worst category"
"Alternative 1684",0.65951705,0.535154819,0.568897784,0.291861862,0.946808398,"Intermediate category 2"
"Alternative 1685",0.986963332,0.272444069,0.228385046,0.521404982,0.24249199,"Intermediate category 1"
"Alternative 1686",0.949147999,0.842995465,0.230294511,0.312607437,0.742051542,"Intermediate category 2"
"Alternative 1687",0.281902105,0.745413184,0.158288285,0.750682235,0.521088898,"Intermediate category 1"
"Alternative 1688",0.46371612,0.323267877,0.905813038,0.0468982458,0.698694646,"Intermediate category 2"
"Alternative 1689",0.699361861,0.577290297,0.263774455,0.378341109,0.715419948,"Intermediate category 2"
"Alternative 1690",0.318753004,0.995029867,0.459450424,0.110170618,0.38418746,"Intermediate category 1"
"Alternative 1691",0.666035414,0.518507063,0.666072667,0.367094815,0.804614902,"Intermediate category 2"
"Alternative 1692",0.780434668,0.366289496,0.235407457,0.550202489,0.909287393,"Intermediate category 2"
"Alternative 1693",0.186200038,0.328843802,0.723398387,0.377556264,0.354199022,"Intermediate category 2"
"Alternative 1694",0.580165684,0.272659332,0.0976428762,0.277636915,0.431527853,"Worst category"
"Alternative 1695",0.621542096,0.961403787,0.250017524,0.400735378,0.38717562,"Intermediate category 1"
"Alternative 1696",0.654762566,0.774770021,0.250954509,0.685920775,0.119099446,"Intermediate category 2"
"Alternative 1697",0.684015989,0.147985741,0.650966704,0.65237838,0.645653129,"Worst category"
"Alternative 1698",0.00750907417,0.325660974,0.351982981,0.23730804,0.145928472,"Intermediate category 1"
"Alternative 1699",0.427933335,0.330308795,0.540666282,0.413438261,0.398151606,"Intermediate category 1"
"Alternative 1700",0.930001438,0.0725645944,0.222575545,0.386907041,0.69071877,"Worst category"
"Alternative 1701",0.823372543,0.544076324,0.173459411,0.980421364,0.00997644663,"Intermediate category 2"
"Alternative 1702",0.612128437,0.698224843,0.652884662,0.792327404,0.251660407,"Intermediate category 2"
"Alternative 1703",0.114974625,0.814476311,0.213571697,0.852316141,0.00929964986,"Worst category"
"Alternative 1704",0.900846779,0.254960805,0.724141657,0.0509220697,0.816546679,"Intermediate category 1"
"Alternative 1705",0.411661625,0.7645123,0.891800106,0.00552508794,0.0297745615,"Intermediate category 2"
"Alternative 1706",0.341534823,0.238851488,0.318006545,0.947673678,0.684763789,"Intermediate category 1"
"Alternative 1707",0.10935168,0.721517622,0.434063703,0.404107034,0.8395015,"Intermediate category 2"
"Alternative 1708",0.792354882,0.13587594,0.962807655,0.910139382,0.877453089,"Worst category"
"Alternative 1709",0.537293911,0.834855139,0.175672248,0.171302408,0.83027643,"Intermediate category 2"
"Alternative 1710",0.489916146,0.381425261,0.18534945,0.393078476,0.338697672,"Intermediate category 1"
"Alternative 1711",0.969817877,0.809982598,0.36373204,0.925105035,0.26174891,"Intermediate category 3"
"Alternative 1712",0.858453512,0.752635896,0.51658535,0.486797363,0.0549333431,"Intermediate category 2"
"Alternative 1713",0.0871818438,0.163286254,0.960269511,0.445807397,0.45526427,"Worst category"
"Alternative 1714",0.492205769,0.164258286,0.056277439,0.210418597,0.172152534,"Worst category"
"Alternative 1715",0.42973116,0.0882615596,0.00199589785,0.244751021,0.287760407,"Worst category"
"Alternative 1716",0.491414517,0.547649562,0.26822561,0.500998735,0.0131683853,"Intermediate category 1"
"Alternative 1717",0.871125579,0.238670215,0.353267998,0.00299787358,0.0701692477,"Intermediate category 1"
"Alternative 1718",0.498820066,0.367702931,0.541887343,0.90908426,0.628212392,"Intermediate category 2"
"Alternative 1719",0.511236846,0.233198598,0.161956444,0.164642841,0.0644036829,"Worst category"
"Alternative 1720",0.571000874,0.239926413,0.755323231,0.33769542,0.513667583,"Intermediate category 1"
"Alternative 1721",0.100014806,0.367316514,0.275077939,0.469640434,0.741357505,"Intermediate category 2"
"Alternative 1722",0.23084335,0.847562015,0.114071459,0.502141416,0.126295269,"Worst category"
"Alternative 1723",0.663452566,0.537616074,0.69838798,0.522809088,0.871996105,"Intermediate category 2"
"Alternative 1724",0.803172171,0.0196352899,0.839348435,0.0298622306,0.832939744,"Worst category"
